mode,load,0_alexnet-2,1_alexnet-2,2_alexnet-2,3_alexnet-2
mig,0.1,2.104806900024413,2.1316432952880864,2.119717597961426,2.9923272132873535
mig,0.2,2.137870788574219,2.1736049652099614,2.152190208435058,3.033757209777832
mig,0.3,2.1388053894042973,2.1492815017700195,2.157449722290039,3.093185424804687
mig,0.4,2.056121826171875,2.0759105682373047,2.071328163146972,3.0521535873413086
mig,0.5,2.159893512725832,2.1709203720092765,2.1696043014526367,3.1131505966186523
mig,0.6,2.2072792053222656,2.2226119041442876,2.2224712371826176,3.126814365386963
mig,0.7,2.2668838500976562,2.2836780548095708,2.2823047637939453,3.1447863578796382
mig,0.8,2.2719478607177748,2.30653762817383,2.3066425323486333,3.1377768516540527
mig,0.9,2.2368431091308594,2.26836919784546,2.2764205932617188,3.1282901763916016
mig,1.0,2.2371506690979004,2.2710609436035147,2.2527813911437984,3.1483411788940425
