mode,load,0_alexnet-2,1_alexnet-2,2_alexnet-2,3_alexnet-2
mig,0.1,1.9261837005615234,1.924753189086914,1.9195079803466797,2.739548683166504
mig,0.2,1.9464492797851562,1.9609928131103516,1.9664764404296875,2.724170684814453
mig,0.3,1.9633769989013672,1.9922256469726562,1.9993782043457031,2.8476715087890625
mig,0.4,1.8658638000488281,1.8694400787353516,1.9311904907226562,2.893209457397461
mig,0.5,2.515077590942383,2.4957656860351562,2.6595592498779297,3.870248794555664
mig,0.6,3.487110137939453,3.625631332397461,3.6652088165283203,5.176663398742676
mig,0.7,8.513450622558594,8.335113525390625,9.69552993774414,8.16798210144043
mig,0.8,922.0080375671387,1052.6530742645264,1223.0327129364014,27.935504913330078
mig,0.9,5164.193868637085,5551.20050907135,4630.311965942383,2740.772604942322
mig,1.0,6912.36424446106,6596.423864364624,7061.911225318909,5392.845273017883
