mode,load,0_alexnet-2,1_alexnet-2,2_alexnet-2,3_alexnet-2
mig,0.1,16.99352264404297,16.816377639770508,14.406204223632812,7.987737655639648
mig,0.2,11.902093887329102,14.39523696899414,12.176990509033203,11.785268783569336
mig,0.3,11.012077331542969,11.224746704101562,14.957666397094727,16.13640785217285
mig,0.4,16.34979248046875,21.398544311523438,15.40517807006836,18.059730529785156
mig,0.5,17.517566680908203,19.026994705200195,19.31595802307129,22.267818450927734
mig,0.6,26.96967124938965,27.79388427734375,32.29236602783203,31.06546401977539
mig,0.7,91.08138084411621,77.60405540466309,110.61263084411621,58.92324447631836
mig,0.8,2113.7208938598633,2354.682207107544,2480.3552627563477,272.3383903503418
mig,0.9,5612.053632736206,5909.172296524048,5347.634315490723,3375.953435897827
mig,1.0,13174.219369888306,12550.976753234863,13616.256713867188,10493.34716796875
