mode,load,0_alexnet-2,1_alexnet-2,2_alexnet-2,3_alexnet-2
mig,0.1,1.581430435180664,1.5823841094970703,1.5764236450195312,2.6137828826904297
mig,0.2,1.5628337860107422,1.5919208526611328,1.584768295288086,2.5479793548583984
mig,0.3,1.4300346374511719,1.4300346374511719,1.4526844024658203,2.5031566619873047
mig,0.4,1.4069080352783203,1.4109611511230469,1.4166831970214844,2.457141876220703
mig,0.5,1.4264583587646484,1.4259815216064453,1.4395713806152344,2.4771690368652344
mig,0.6,1.413106918334961,1.4407634735107422,1.4271736145019531,2.473592758178711
mig,0.7,1.4190673828125,1.4302730560302734,1.4219284057617188,2.4695396423339844
mig,0.8,1.4109611511230469,1.4185905456542969,1.4195442199707031,2.463102340698242
mig,0.9,1.409292221069336,1.4188289642333984,1.4147758483886719,2.4611949920654297
mig,1.0,1.4035701751708984,1.4195442199707031,1.4200210571289062,2.469301223754883
