mode,load,0_alexnet-2,1_alexnet-2,2_alexnet-2,3_alexnet-2
mig,0.1,1.5974044799804688,1.5940666198730469,1.5902519226074219,2.654552459716797
mig,0.2,1.5785694122314453,1.6040802001953125,1.605987548828125,2.5801658630371094
mig,0.3,1.444101333618164,1.4727115631103516,1.4674663543701172,2.5207996368408203
mig,0.4,1.4216899871826172,1.4336109161376953,1.4309883117675781,2.475261688232422
mig,0.5,1.4488697052001953,1.4412403106689453,1.4896392822265625,2.4895668029785156
mig,0.6,1.4400482177734375,1.4543533325195312,1.4390945434570312,2.5115013122558594
mig,0.7,1.438140869140625,1.4543533325195312,1.4569759368896484,2.498149871826172
mig,0.8,1.4274120330810547,1.4414787292480469,1.4545917510986328,2.485990524291992
mig,0.9,1.6837120056152344,1.6121864318847656,1.6450881958007812,2.6712417602539062
mig,1.0,1.6248226165771484,1.6295909881591797,1.6701221466064453,2.6845932006835938
