mode,load,0_alexnet-2,1_alexnet-2,2_alexnet-2,3_alexnet-2
mig,0.1,3.9577674865722487,3.960294723510745,3.884496688842772,5.401186943054199
mig,0.2,5.251436233520514,5.2800464630127015,5.410056114196775,7.126092910766602
mig,0.3,6.454706192016602,6.7894744873046875,6.87694787979127,8.905639648437491
mig,0.4,6.466951370239254,7.309706211090072,8.12552690505981,10.049812793731688
mig,0.5,10.686612129211435,11.11445426940917,10.832467079162592,15.140235424041748
mig,0.6,16.56048297882079,16.194143295288097,18.16771507263184,22.08790540695189
mig,0.7,60.944790840148926,57.44711875915531,80.90364456176759,42.3966526985168
mig,0.8,2081.6268825531006,2316.8737411499023,2454.406976699829,240.19477367401151
mig,0.9,5579.750595092773,5886.328570842743,5302.958016395569,3351.1833596229553
mig,1.0,13048.236498832703,12420.242033004759,13462.001359462738,10394.657862186432
