mode,load,0_alexnet-2,1_alexnet-2,2_alexnet-2,3_alexnet-2
mig,0.1,1.8868446350097656,1.8874406814575195,1.882791519165039,2.6972293853759766
mig,0.2,1.886606216430664,1.8987655639648438,1.9009113311767578,2.677440643310547
mig,0.3,1.8639564514160156,1.882314682006836,1.890420913696289,2.725362777709961
mig,0.4,1.6338825225830078,1.6443729400634766,1.6398429870605469,2.6798248291015625
mig,0.5,1.6641616821289062,1.665353775024414,1.6932487487792969,2.731204032897949
mig,0.6,1.6946792602539062,1.7027854919433594,1.7130374908447266,2.7430057525634766
mig,0.7,1.7385482788085938,1.7533302307128906,1.7516613006591797,2.7697086334228516
mig,0.8,1.6934871673583984,1.7061233520507812,1.7023086547851562,2.7086734771728516
mig,0.9,1.5268325805664062,1.5354156494140625,1.5336275100708008,2.644658088684082
mig,1.0,1.7006397247314453,1.7361640930175781,1.7287731170654297,2.7399063110351562
