mode,load,0_inception_v3-2,1_inception_v3-2
mig,0.1,16.464257240295414,15.53211212158203
mig,0.2,17.832994461059567,19.25005912780762
mig,0.3,16.47043228149414,17.147159576416016
mig,0.4,15.698051452636717,15.234708786010742
mig,0.5,13.846158981323242,14.399147033691424
mig,0.6,14.962077140808105,16.263365745544437
mig,0.7,21.96578979492188,23.15876483917236
mig,0.8,30.878281593322765,26.77478790283203
mig,0.9,69.37205791473389,47.198009490966804
mig,1.0,254.22158241271975,283.4969758987428
