mode,load,0_inception_v3-2,1_inception_v3-2
mig,0.1,4.839420318603516,4.841327667236328
mig,0.2,4.776954650878906,4.832744598388672
mig,0.3,4.8370361328125,4.902362823486328
mig,0.4,4.877567291259766,4.776716232299805
mig,0.5,4.785776138305664,4.825353622436523
mig,0.6,4.825830459594727,4.827737808227539
mig,0.7,4.7702789306640625,4.828691482543945
mig,0.8,4.699468612670898,4.811286926269531
mig,0.9,4.769563674926758,4.7931671142578125
mig,1.0,4.739999771118164,4.857301712036133
