mode,load,0_densenet169-32,1_efficientnet_b7-16,2_resnet34-8
mps-uncap,0.8,57.402610778808594,66.63751602172852,11.812925338745117
mps-uncap,0.9,78.86028289794922,84.67888832092285,17.90320873260498
mps-uncap,1.0,973.5382795333862,401.1375904083252,43.683528900146484
mps-uncap,0.5,28.298258781433105,37.86301612854004,5.534887313842773
mps-uncap,0.6,34.92152690887451,42.290449142456055,6.64830207824707
mps-uncap,0.7,42.73867607116699,46.76055908203125,8.070707321166992
mps-uncap,0.1,22.097349166870117,27.942657470703125,5.104780197143555
mps-uncap,0.2,23.17070960998535,28.096318244934082,4.975557327270508
mps-uncap,0.3,22.01366424560547,28.35690975189209,5.036115646362305
mps-uncap,0.4,24.09219741821289,31.537532806396484,5.318641662597656
