mode,load,0_densenet169-32,1_efficientnet_b7-16,2_resnet34-8
mps-uncap,0.8,49.950599670410156,49.484968185424805,20.336151123046875
mps-uncap,0.9,51.40256881713867,50.38094520568848,20.902633666992188
mps-uncap,1.0,49.215078353881836,53.64704132080078,19.069433212280273
mps-uncap,0.5,46.48113250732422,49.93867874145508,17.89236068725586
mps-uncap,0.6,48.42495918273926,48.929452896118164,20.22266387939453
mps-uncap,0.7,48.46024513244629,52.16836929321289,18.52273941040039
mps-uncap,0.1,41.57567024230957,43.72406005859375,18.30291748046875
mps-uncap,0.2,42.534589767456055,47.641754150390625,18.87965202331543
mps-uncap,0.3,44.11625862121582,47.760009765625,18.86773109436035
mps-uncap,0.4,44.31629180908203,51.98407173156738,19.524335861206055
