mode,load,0_vgg13-32,1_vgg11-2,2_vgg16-2
mps-uncap,1.0,0.000476837158203125,0.003814697265625,0.000476837158203125
mig,1.0,0.000476837158203125,0.000476837158203125,0.000476837158203125
