mode,load,0_efficientnet_b6-2,1_resnet50-16,2_squeezenet1_1-16
mps-uncap,0.8,18.28455924987793,8.673906326293945,3.459811210632324
mps-uncap,0.9,21.991491317749023,9.331941604614258,3.6842823028564453
mps-uncap,1.0,26.046276092529297,9.986042976379395,4.022121429443359
mps-uncap,0.5,16.070246696472168,7.485508918762207,2.5011301040649414
mps-uncap,0.6,14.827251434326172,7.652997970581055,2.5844573974609375
mps-uncap,0.7,15.43736457824707,8.16202163696289,2.9821395874023438
mps-uncap,0.1,23.264050483703613,6.75201416015625,2.676248550415039
mps-uncap,0.2,18.981456756591797,6.690502166748047,2.5625228881835938
mps-uncap,0.3,18.042683601379395,7.200002670288086,2.6674270629882812
mps-uncap,0.4,17.450571060180664,7.4005126953125,2.6617050170898438
