mode,load,0_efficientnet_b6-2,1_resnet50-16,2_squeezenet1_1-16
mps-uncap,0.8,0.011682510375976562,0.0095367431640625,0.007867813110351562
mps-uncap,0.9,0.012636184692382812,0.010728836059570312,0.00858306884765625
mps-uncap,1.0,0.0133514404296875,0.01049041748046875,0.009775161743164062
mps-uncap,0.5,0.011205673217773438,0.010251998901367188,0.009298324584960938
mps-uncap,0.6,0.011682510375976562,0.009775161743164062,0.008821487426757812
mps-uncap,0.7,0.011682510375976562,0.009059906005859375,0.007867813110351562
mps-uncap,0.1,0.020742416381835938,0.016450881958007812,0.011205673217773438
mps-uncap,0.2,0.019788742065429688,0.012636184692382812,0.010251998901367188
mps-uncap,0.3,0.013113021850585938,0.012159347534179688,0.009298324584960938
mps-uncap,0.4,0.012874603271484375,0.010013580322265625,0.009298324584960938
