mode,load,0_mobilenet_v2-4,1_resnet18-8,2_vgg19-8
mps-uncap,0.8,77.03502893447869,48.80293846130369,101.60122871398927
mps-uncap,0.9,232.17476367950434,191.35378360748288,306.251573562622
mps-uncap,1.0,231.27917289733884,7939.3836879730225,4957.3651123046875
mps-uncap,0.5,23.440849781036402,18.094530105590817,34.636430740356445
mps-uncap,0.6,25.298640727996712,20.10368585586549,40.571527481079066
mps-uncap,0.7,34.18962001800539,31.758804321289073,61.97434902191141
mps-uncap,0.1,19.154341220855713,11.273050308227523,20.037794113159194
mps-uncap,0.2,23.485565185546882,10.724472999572754,16.95932865142821
mps-uncap,0.3,27.47493505477906,12.553548812866211,20.774416923522992
mps-uncap,0.4,23.21806669235233,15.86056232452393,23.280649185180724
