mode,load,0_mobilenet_v2-4,1_resnet18-8,2_vgg19-8
mps-uncap,0.8,129.41980361938477,70.22404670715332,130.3274631500244
mps-uncap,0.9,281.4490795135498,250.5950927734375,337.44263648986816
mps-uncap,1.0,268.4504985809326,7981.819629669189,5121.155738830566
mps-uncap,0.5,32.998085021972656,33.33258628845215,60.43219566345215
mps-uncap,0.6,40.0850772857666,32.87005424499512,66.07270240783691
mps-uncap,0.7,51.56397819519043,47.652482986450195,79.99634742736816
mps-uncap,0.1,31.497478485107422,17.89093017578125,29.33979034423828
mps-uncap,0.2,31.874656677246094,17.252683639526367,24.144887924194336
mps-uncap,0.3,37.68205642700195,20.183086395263672,31.54134750366211
mps-uncap,0.4,34.31510925292969,24.532079696655273,33.10084342956543
