mode,load,0_mobilenet_v2-4,1_resnet18-8,2_vgg19-8
mps-uncap,0.8,11.546850204467773,10.135650634765625,12.506723403930664
mps-uncap,0.9,15.820503234863281,14.150619506835938,16.376733779907227
mps-uncap,1.0,14.635801315307617,21.092891693115234,18.967151641845703
mps-uncap,0.5,17.16923713684082,11.841535568237305,20.148515701293945
mps-uncap,0.6,16.298532485961914,16.911983489990234,12.087106704711914
mps-uncap,0.7,16.658782958984375,13.806581497192383,13.515710830688477
mps-uncap,0.1,13.1072998046875,10.976314544677734,12.978315353393555
mps-uncap,0.2,12.668371200561523,15.655040740966797,12.021780014038086
mps-uncap,0.3,12.585639953613281,9.94253158569336,11.707544326782227
mps-uncap,0.4,11.09170913696289,11.454343795776367,11.65151596069336
