mode,load,0_mobilenet_v2-4,1_resnet18-8,2_vgg19-8
mps-uncap,0.8,7.101774215698242,5.895137786865234,8.143424987792969
mps-uncap,0.9,7.943272590637207,6.389379501342773,8.466243743896484
mps-uncap,1.0,7.177948951721191,7.300138473510742,8.548140525817871
mps-uncap,0.5,6.165146827697754,4.045009613037109,7.287502288818359
mps-uncap,0.6,5.9365034103393555,3.9968490600585938,7.492780685424805
mps-uncap,0.7,6.283402442932129,5.228757858276367,7.794618606567383
mps-uncap,0.1,9.620189666748047,4.719376564025879,7.1964263916015625
mps-uncap,0.2,9.462475776672363,4.645228385925293,7.170438766479492
mps-uncap,0.3,9.256362915039062,4.561662673950195,7.07697868347168
mps-uncap,0.4,7.232427597045898,4.4852495193481445,7.259845733642578
