mode,load,0_mobilenet_v2-4,1_resnet18-8,2_vgg19-8
mps-uncap,0.8,0.0095367431640625,0.009298324584960938,0.009775161743164062
mps-uncap,0.9,0.010013580322265625,0.010013580322265625,0.011205673217773438
mps-uncap,1.0,0.010251998901367188,0.011444091796875,0.011682510375976562
mps-uncap,0.5,0.011205673217773438,0.010728836059570312,0.0095367431640625
mps-uncap,0.6,0.009775161743164062,0.0095367431640625,0.009298324584960938
mps-uncap,0.7,0.009775161743164062,0.009298324584960938,0.0095367431640625
mps-uncap,0.1,0.016689300537109375,0.0152587890625,0.011920928955078125
mps-uncap,0.2,0.013113021850585938,0.013113021850585938,0.011444091796875
mps-uncap,0.3,0.011205673217773438,0.012159347534179688,0.011444091796875
mps-uncap,0.4,0.011444091796875,0.011444091796875,0.010967254638671875
