mode,load,0_vgg19-32,1_efficientnet_b7-32,2_resnet50-8
mps-uncap,1.0,41.37611389160156,217.8635597229004,71.89011573791504
mig,1.0,55.30428886413574,198.0578899383545,24.115324020385742
