mode,load,0_vgg19-32,1_efficientnet_b7-32,2_resnet50-8
mps-uncap,1.0,37.494707107543945,213.4202480316162,63.51861953735352
mig,1.0,51.4906644821167,188.44032287597656,13.355875015258789
