mode,load,0_vgg19-32,1_efficientnet_b7-32,2_resnet50-8
mps-uncap,1.0,41.37587547302246,217.8633213043213,71.88987731933594
mig,1.0,55.30428886413574,198.0576515197754,24.11508560180664
