mode,load,0_vgg19-32,1_efficientnet_b7-32,2_resnet50-8
mps-uncap,1.0,37.49494552612305,213.4204864501953,63.51866722106934
mig,1.0,51.4909029006958,188.44056129455566,13.35592269897461
