mode,load,0_vgg19-32,1_efficientnet_b7-32,2_resnet50-8
mps-uncap,1.0,39.144299030303955,216.69069290161133,69.44821357727051
mig,1.0,53.365898132324226,190.29548168182373,13.969120979309082
