mode,load,0_resnet101-4,1_squeezenet1_0-32,2_vgg19-16
mps-uncap,0.8,41.63413047790527,19.76323127746582,19.669532775878906
mps-uncap,0.9,42.583274841308594,19.83201503753662,19.832468032836914
mps-uncap,1.0,42.610979080200195,19.95706558227539,19.971466064453125
mps-uncap,0.5,28.82561683654784,18.199753761291504,18.00258159637451
mps-uncap,0.6,36.475539207458496,18.488645553588867,18.5697078704834
mps-uncap,0.7,36.473989486694336,19.232439994812015,18.89491081237793
mps-uncap,0.1,23.712491989135746,11.427688598632814,18.36261749267578
mps-uncap,0.2,22.85623550415039,14.080262184143066,16.54369831085205
mps-uncap,0.3,24.191999435424805,16.74370765686035,17.12174415588379
mps-uncap,0.4,27.12509632110596,17.53854751586914,17.458796501159668
