mode,load,0_resnet101-4,1_squeezenet1_0-32,2_vgg19-16
mps-uncap,0.8,100.70405006408694,264.23534154891973,323.89845848083473
mps-uncap,0.9,171.83656692504877,2303.991072177887,1493.1679582595823
mps-uncap,1.0,204.24536705017087,8516.228375434875,6637.289814949036
mps-uncap,0.5,26.694974899291978,36.48239135742186,46.85254812240597
mps-uncap,0.6,46.07391357421875,54.30421829223617,68.39632987976074
mps-uncap,0.7,66.05109214782725,70.11749505996703,109.59671020507817
mps-uncap,0.1,10.200901031494137,7.833313941955567,11.44727468490597
mps-uncap,0.2,20.92925310134886,11.944429874420143,15.325734615325926
mps-uncap,0.3,18.138580322265625,15.936636924743672,19.5659399032592
mps-uncap,0.4,22.00830221176149,25.441467761993394,32.51856565475464
