mode,load,0_resnet101-4,1_squeezenet1_0-32,2_vgg19-16
mps-uncap,0.8,136.15441322326666,282.83437490463257,343.7224388122557
mps-uncap,0.9,206.80123329162538,2322.9115557670593,1512.046546936035
mps-uncap,1.0,239.56126213073725,8535.787267684937,6655.344991683959
mps-uncap,0.5,54.994039535522326,51.63660526275635,63.56029987335197
mps-uncap,0.6,82.50564336776733,65.87109565734809,85.6173038482666
mps-uncap,0.7,96.33397102355958,84.9354195594787,124.39097404479985
mps-uncap,0.1,31.027240753173828,24.808001518249554,25.0904893875122
mps-uncap,0.2,40.03686904907225,22.52355337142944,31.089422702789296
mps-uncap,0.3,39.12179946899414,28.295416831970222,34.150409698486314
mps-uncap,0.4,45.457398891448996,36.63938045501708,48.40761423110962
