mode,load,0_resnet101-4,1_squeezenet1_0-32,2_vgg19-16
mps-uncap,0.8,30.170440673828125,17.749428749084473,17.94147491455078
mps-uncap,0.9,36.23628616333008,18.87035369873047,18.863916397094727
mps-uncap,1.0,36.002397537231445,19.075632095336914,19.065141677856445
mps-uncap,0.5,15.986204147338867,8.629918098449707,13.437747955322266
mps-uncap,0.6,17.142176628112793,10.999917984008789,14.717817306518555
mps-uncap,0.7,21.15797996520996,14.370083808898926,16.22295379638672
mps-uncap,0.1,20.194053649902344,8.560895919799805,12.672066688537598
mps-uncap,0.2,20.140528678894043,8.604049682617188,12.631773948669434
mps-uncap,0.3,18.83554458618164,8.461356163024902,12.70604133605957
mps-uncap,0.4,16.553521156311035,8.59081745147705,12.914061546325684
