mode,load,0_resnet101-4,1_squeezenet1_0-32,2_vgg19-16
mps-uncap,0.8,74.48737621307379,117.2550916671753,143.5263156890869
mps-uncap,0.9,124.62277412414551,1776.9671916961672,1337.758493423462
mps-uncap,1.0,149.75390434265137,7508.503818511964,6117.102479934692
mps-uncap,0.5,33.845376968383775,25.51414966583252,35.307741165161154
mps-uncap,0.6,44.49033737182617,34.15060043334961,43.6708927154541
mps-uncap,0.7,50.5490779876709,45.05255222320558,67.74196624755857
mps-uncap,0.1,25.0171184539795,12.631940841674805,18.72720718383789
mps-uncap,0.2,25.162100791931152,16.135120391845703,19.223952293395996
mps-uncap,0.3,26.948833465576172,18.340182304382324,23.04553985595703
mps-uncap,0.4,31.531858444213878,21.370530128479004,28.714299201965332
