mode,load,0_resnet101-4,1_squeezenet1_0-32,2_vgg19-16
mps-uncap,0.8,175.89187622070312,362.48135566711426,420.8962917327881
mps-uncap,0.9,251.3580322265625,2387.4590396881104,1569.1759586334229
mps-uncap,1.0,276.7364978790283,8646.038293838501,6749.881982803345
mps-uncap,0.5,101.50361061096191,79.0092945098877,95.65377235412598
mps-uncap,0.6,105.35502433776855,105.0417423248291,169.9831485748291
mps-uncap,0.7,125.47135353088379,116.33634567260742,169.48390007019043
mps-uncap,0.1,44.2042350769043,33.303260803222656,28.902053833007812
mps-uncap,0.2,48.61855506896973,35.45498847961426,45.16863822937012
mps-uncap,0.3,42.1910285949707,39.45279121398926,48.89631271362305
mps-uncap,0.4,74.35035705566406,61.27643585205078,78.64212989807129
