mode,load,0_efficientnet_b5-2,1_resnet101-16,2_resnet50-8
mps-uncap,0.8,8.593082427978516,10.050296783447266,3.8177967071533203
mps-uncap,0.9,8.463382720947266,10.039329528808594,3.815889358520508
mps-uncap,1.0,8.549213409423828,10.092020034790039,3.8423538208007812
mps-uncap,0.5,8.401155471801758,10.039329528808594,3.814220428466797
mps-uncap,0.6,8.436441421508789,10.042428970336914,3.8199424743652344
mps-uncap,0.7,8.692264556884766,10.01596450805664,3.812074661254883
mps-uncap,0.1,8.69894027709961,10.02645492553711,3.8378238677978516
mps-uncap,0.2,8.593559265136719,10.042667388916016,3.8166046142578125
mps-uncap,0.3,8.627176284790039,10.082483291625977,3.8106441497802734
mps-uncap,0.4,8.486032485961914,10.039329528808594,3.8156509399414062
