mode,load,0_efficientnet_b5-2,1_resnet101-16,2_resnet50-8
mps-uncap,0.8,0.011205673217773438,0.011205673217773438,0.0095367431640625
mps-uncap,0.9,0.011205673217773438,0.011444091796875,0.008344650268554688
mps-uncap,1.0,0.012874603271484375,0.010967254638671875,0.011205673217773438
mps-uncap,0.5,0.010967254638671875,0.011920928955078125,0.010251998901367188
mps-uncap,0.6,0.011920928955078125,0.011205673217773438,0.009775161743164062
mps-uncap,0.7,0.010728836059570312,0.011682510375976562,0.0095367431640625
mps-uncap,0.1,0.0133514404296875,0.011682510375976562,0.017881393432617188
mps-uncap,0.2,0.012159347534179688,0.017404556274414062,0.011444091796875
mps-uncap,0.3,0.013113021850585938,0.012874603271484375,0.010251998901367188
mps-uncap,0.4,0.012159347534179688,0.011920928955078125,0.011682510375976562
