mode,load,0_efficientnet_b5-2,1_resnet101-16,2_resnet50-8
mps-uncap,0.8,14.54782485961914,14.490604400634766,6.914377212524414
mps-uncap,0.9,16.584396362304688,15.256404876708984,7.536411285400391
mps-uncap,1.0,19.967317581176758,16.966819763183594,7.967829704284668
mps-uncap,0.5,13.867855072021484,12.414097785949707,6.482839584350586
mps-uncap,0.6,12.475013732910156,12.556791305541992,6.284236907958984
mps-uncap,0.7,12.912750244140625,13.439416885375977,6.4983367919921875
mps-uncap,0.1,20.761728286743164,12.536764144897461,6.763696670532227
mps-uncap,0.2,16.745924949645996,12.726426124572754,6.801724433898926
mps-uncap,0.3,15.700817108154297,12.815117835998535,6.620049476623535
mps-uncap,0.4,14.92464542388916,12.378334999084473,6.519794464111328
