mode,load,0_efficientnet_b5-2,1_resnet101-16,2_resnet50-8
mps-uncap,0.8,125.07343292236328,110.02540588378906,70.36828994750977
mps-uncap,0.9,175.07314682006836,135.79201698303223,149.23930168151855
mps-uncap,1.0,1522.3889350891113,1222.231149673462,414.78514671325684
mps-uncap,0.5,38.636207580566406,53.52592468261719,24.451017379760742
mps-uncap,0.6,57.49678611755371,59.392690658569336,39.97445106506348
mps-uncap,0.7,83.41670036315918,112.99371719360352,56.14304542541504
mps-uncap,0.1,28.316736221313477,22.336244583129883,7.187843322753906
mps-uncap,0.2,36.031246185302734,23.207902908325195,17.70806312561035
mps-uncap,0.3,36.61513328552246,27.730226516723633,15.12289047241211
mps-uncap,0.4,42.28568077087402,27.362585067749023,24.412870407104492
