mode,load,0_efficientnet_b5-2,1_resnet101-16,2_resnet50-8
mps-uncap,0.8,22.353172302246094,17.485857009887695,9.697914123535156
mps-uncap,0.9,22.583723068237305,17.592906951904297,10.128021240234375
mps-uncap,1.0,22.815942764282227,18.29218864440918,9.91058349609375
mps-uncap,0.5,24.080991744995117,16.651630401611328,10.288000106811523
mps-uncap,0.6,24.130582809448242,17.05336570739746,9.577035903930664
mps-uncap,0.7,19.876480102539062,17.12322235107422,9.712696075439453
mps-uncap,0.1,23.8339900970459,15.395402908325195,9.390592575073242
mps-uncap,0.2,24.08146858215332,15.676498413085938,10.515451431274414
mps-uncap,0.3,26.103496551513672,16.61372184753418,9.045600891113281
mps-uncap,0.4,24.865150451660156,22.62592315673828,9.540796279907227
