mode,load,0_efficientnet_b5-2,1_resnet101-16,2_resnet50-8
mps-uncap,0.8,51.30820274353028,60.22348403930664,25.593996047973633
mps-uncap,0.9,78.06053161621095,73.99392127990723,49.11787509918214
mps-uncap,1.0,1256.3655138015747,631.2292575836182,268.2812452316284
mps-uncap,0.5,25.43973922729495,25.6641149520874,14.182901382446287
mps-uncap,0.6,27.82683372497559,30.76753616333008,15.50281047821045
mps-uncap,0.7,32.26709365844727,41.03150367736817,18.915462493896495
mps-uncap,0.1,22.106170654296875,13.653564453125002,7.851624488830566
mps-uncap,0.2,23.707580566406254,15.815806388854998,10.102033615112305
mps-uncap,0.3,26.037168502807624,19.716715812683105,11.087751388549806
mps-uncap,0.4,27.051925659179688,21.87654972076416,12.339830398559572
