mode,load,0_densenet121-4,1_squeezenet1_0-16,2_vgg11-16
mps-uncap,0.8,178.53760719299316,105.74126243591309,173.40564727783203
mps-uncap,0.9,1022.0692157745361,241.9123649597168,1579.2572498321533
mps-uncap,1.0,2683.1040382385254,299.7431755065918,7213.600158691406
mps-uncap,0.5,41.55111312866211,27.5421142578125,57.95717239379883
mps-uncap,0.6,98.5116958618164,43.743133544921875,64.23521041870117
mps-uncap,0.7,120.0876235961914,58.09426307678223,96.67825698852539
mps-uncap,0.1,28.47743034362793,4.446983337402344,9.695768356323242
mps-uncap,0.2,29.55174446105957,12.624025344848633,30.28416633605957
mps-uncap,0.3,45.92156410217285,15.971899032592773,23.148059844970703
mps-uncap,0.4,32.343387603759766,33.884525299072266,29.978513717651367
