mode,load,0_densenet121-4,1_squeezenet1_0-16,2_vgg11-16
mps-uncap,0.8,5.918264389038086,4.343152046203613,15.164971351623535
mps-uncap,0.9,79.89025115966797,18.379569053649902,460.125207901001
mps-uncap,1.0,1862.0150089263916,39.73841667175293,4065.2575492858887
mps-uncap,0.5,0.027418136596679688,0.0247955322265625,0.06854534149169922
mps-uncap,0.6,0.02574920654296875,0.024080276489257812,2.8238296508789062
mps-uncap,0.7,0.024557113647460938,0.42438507080078125,7.568717002868652
mps-uncap,0.1,0.04410743713378906,0.04124641418457031,0.039577484130859375
mps-uncap,0.2,0.042438507080078125,0.0400543212890625,0.027894973754882812
mps-uncap,0.3,0.03635883331298828,0.029087066650390625,0.028371810913085938
mps-uncap,0.4,0.031232833862304688,0.027179718017578125,0.027894973754882812
