mode,load,0_densenet121-4,1_squeezenet1_0-16,2_vgg11-16
mps-uncap,0.8,11.768579483032227,3.279447555541992,5.948305130004883
mps-uncap,0.9,14.187097549438477,3.3986568450927734,5.9356689453125
mps-uncap,1.0,12.787580490112305,3.855466842651367,6.453990936279297
mps-uncap,0.5,11.810302734375,3.2355785369873047,5.923032760620117
mps-uncap,0.6,11.857032775878906,3.236055374145508,5.932807922363281
mps-uncap,0.7,11.885881423950195,3.242015838623047,5.941152572631836
mps-uncap,0.1,13.548612594604492,4.29224967956543,6.9370269775390625
mps-uncap,0.2,11.624813079833984,3.2806396484375,5.872249603271484
mps-uncap,0.3,11.921882629394531,3.2584667205810547,5.916595458984375
mps-uncap,0.4,11.576652526855469,3.2482147216796875,5.864620208740234
