mode,load,0_densenet121-4,1_squeezenet1_0-16,2_vgg11-16
mps-uncap,0.8,181.1933612823486,84.04129505157479,133.19657564163205
mps-uncap,0.9,1003.4194159507753,209.2134070396425,1516.096410751343
mps-uncap,1.0,2588.7383699417114,262.8815078735348,7173.72997045517
mps-uncap,0.5,49.23016548156753,23.161039352416953,37.18194961547848
mps-uncap,0.6,79.88989353179926,32.93952465057365,44.81619834899925
mps-uncap,0.7,107.03853130340579,41.93697929382322,67.67643690109256
mps-uncap,0.1,48.65492582321167,13.294258117675756,15.73521614074706
mps-uncap,0.2,46.55053853988646,13.016419410705582,18.427047729492188
mps-uncap,0.3,50.914654731750495,18.008615970611583,21.44569396972655
mps-uncap,0.4,41.72465801239011,23.167014122009267,26.242523193359382
