mode,load,0_densenet121-4,1_squeezenet1_0-16,2_vgg11-16
mps-uncap,0.8,99.44844245910645,35.50670146942139,68.53291988372803
mps-uncap,0.9,415.5684709548957,87.47498989105225,1425.8837699890137
mps-uncap,1.0,2366.7094707489014,140.82236289978027,6508.419895172119
mps-uncap,0.5,30.634117126464844,12.702465057373047,20.566511154174815
mps-uncap,0.6,39.0172004699707,17.071986198425293,24.95403289794922
mps-uncap,0.7,57.20167160034182,23.360586166381836,39.51759338378907
mps-uncap,0.1,28.183460235595703,7.186222076416016,10.0508451461792
mps-uncap,0.2,27.43046283721924,9.047889709472658,11.608195304870602
mps-uncap,0.3,29.852962493896484,10.410523414611816,13.692665100097663
mps-uncap,0.4,29.562950134277344,11.656475067138679,15.984773635864258
