mode,load,0_densenet121-4,1_squeezenet1_0-16,2_vgg11-16
mps-uncap,0.8,0.010967254638671875,0.0095367431640625,0.0095367431640625
mps-uncap,0.9,0.01239776611328125,0.010967254638671875,0.01239776611328125
mps-uncap,1.0,0.02002716064453125,0.010967254638671875,0.011205673217773438
mps-uncap,0.5,0.01239776611328125,0.010967254638671875,0.009059906005859375
mps-uncap,0.6,0.012636184692382812,0.010967254638671875,0.0095367431640625
mps-uncap,0.7,0.011920928955078125,0.009775161743164062,0.0095367431640625
mps-uncap,0.1,0.019550323486328125,0.014066696166992188,0.013589859008789062
mps-uncap,0.2,0.015497207641601562,0.0133514404296875,0.011205673217773438
mps-uncap,0.3,0.012874603271484375,0.014066696166992188,0.011205673217773438
mps-uncap,0.4,0.011920928955078125,0.011205673217773438,0.0095367431640625
