mode,load,0_densenet121-4,1_squeezenet1_0-16,2_vgg11-16
mps-uncap,0.8,37.586212158203125,12.788772583007812,23.32615852355957
mps-uncap,0.9,118.05689334869385,27.660489082336426,468.4014320373535
mps-uncap,1.0,1904.1976928710938,48.961639404296875,4073.8102197647095
mps-uncap,0.5,18.762826919555664,6.740570068359375,9.026169776916504
mps-uncap,0.6,21.152734756469727,8.292317390441895,10.655641555786133
mps-uncap,0.7,28.113126754760742,9.699583053588867,15.699386596679688
mps-uncap,0.1,26.27265453338623,4.483699798583984,7.143497467041016
mps-uncap,0.2,23.58400821685791,4.507184028625488,7.146477699279785
mps-uncap,0.3,21.826624870300293,4.634618759155273,7.471561431884766
mps-uncap,0.4,20.588040351867676,5.300283432006836,7.992029190063477
