mode,load,0_densenet121-4,1_squeezenet1_0-16,2_vgg11-16
mps-uncap,0.8,28.691530227661133,8.85772705078125,8.113265037536621
mps-uncap,0.9,40.87567329406738,9.322047233581543,8.671045303344727
mps-uncap,1.0,42.79828071594238,9.261846542358398,8.782625198364258
mps-uncap,0.5,16.588211059570312,4.898548126220703,7.1915388107299805
mps-uncap,0.6,17.5321102142334,7.059812545776367,7.479667663574219
mps-uncap,0.7,22.649526596069336,8.333683013916016,7.819414138793945
mps-uncap,0.1,25.966167449951172,4.423379898071289,7.071018218994141
mps-uncap,0.2,23.227572441101074,4.385709762573242,6.967067718505859
mps-uncap,0.3,21.343350410461426,4.41896915435791,7.043361663818359
mps-uncap,0.4,19.038677215576172,4.501819610595703,6.998777389526367
