mode,load,0_densenet121-4,1_squeezenet1_0-16,2_vgg11-16
mps-uncap,0.8,12.057065963745117,3.2913684844970703,5.991697311401367
mps-uncap,0.9,14.203548431396484,3.4170150756835938,6.009101867675781
mps-uncap,1.0,34.1496467590332,6.789207458496094,6.466150283813477
mps-uncap,0.5,11.8408203125,3.2520294189453125,5.950927734375
mps-uncap,0.6,11.912345886230469,3.2706260681152344,5.956888198852539
mps-uncap,0.7,11.934041976928711,3.2563209533691406,5.953073501586914
mps-uncap,0.1,13.592243194580078,4.324674606323242,6.953716278076172
mps-uncap,0.2,12.400627136230469,3.3082962036132812,5.9032440185546875
mps-uncap,0.3,11.974811553955078,3.2770633697509766,5.928993225097656
mps-uncap,0.4,11.737585067749023,3.2601356506347656,5.889177322387695
