mode,load,0_efficientnet_b7-16,1_mobilenet_v3_large-8,2_vgg16-32
mps-uncap,0.8,144.4808006286621,36.51916980743408,26.539278030395508
mps-uncap,0.9,147.5590467453003,39.14308547973633,26.642227172851562
mps-uncap,1.0,148.72074127197266,41.571760177612305,26.858019828796387
mps-uncap,0.5,102.7606725692749,21.553444862365723,25.088405609130863
mps-uncap,0.6,117.48130321502687,25.177597999572768,25.45292377471924
mps-uncap,0.7,139.1749382019043,32.54408836364746,25.82383155822754
mps-uncap,0.1,50.62766075134278,12.13948726654053,26.26204490661621
mps-uncap,0.2,59.54012870788575,16.993618011474613,22.935771942138672
mps-uncap,0.3,61.09561920166016,19.140100479125977,23.050618171691895
mps-uncap,0.4,73.12321662902832,20.473432540893555,23.769092559814453
