mode,load,0_efficientnet_b7-16,1_mobilenet_v3_large-8,2_vgg16-32
mps-uncap,0.8,875.2341270446777,313.38953971862793,339.9624824523926
mps-uncap,0.9,1156.7399501800537,829.5993804931641,600.6288528442383
mps-uncap,1.0,2165.482521057129,9644.169569015503,6442.775249481201
mps-uncap,0.5,242.89870262145996,92.4224853515625,161.9887351989746
mps-uncap,0.6,275.52056312561035,107.86128044128418,132.49635696411133
mps-uncap,0.7,556.499719619751,200.50859451293945,388.8542652130127
mps-uncap,0.1,68.94731521606445,32.96852111816406,60.50539016723633
mps-uncap,0.2,90.1343822479248,42.745113372802734,67.45409965515137
mps-uncap,0.3,123.18658828735352,49.459218978881836,89.61725234985352
mps-uncap,0.4,143.64218711853027,86.00544929504395,149.92856979370117
