mode,load,0_efficientnet_b7-16,1_mobilenet_v3_large-8,2_vgg16-32
mps-uncap,0.8,760.5278778076168,229.97803688049297,270.04243135452253
mps-uncap,0.9,949.8759508132935,756.1900615692138,533.2638549804688
mps-uncap,1.0,2007.3200464248657,9455.661568641664,6349.0677428245535
mps-uncap,0.5,207.72768974304196,60.63588857650752,134.53574180603027
mps-uncap,0.6,227.49736309051497,73.92687797546387,113.14134836196887
mps-uncap,0.7,445.1762294769284,157.00871467590235,291.9834017753601
mps-uncap,0.1,66.46453857421874,22.761695384979244,58.389472961425774
mps-uncap,0.2,85.66153526306155,25.96515655517577,53.6457347869873
mps-uncap,0.3,116.14158630371105,36.4833736419677,63.2561469078064
mps-uncap,0.4,123.11408519744872,48.72856140136718,110.82443714141858
