mode,load,0_efficientnet_b7-16,1_mobilenet_v3_large-8,2_vgg16-32
mps-uncap,0.8,117.0511245727539,21.03888988494873,23.52893352508545
mps-uncap,0.9,140.84160327911377,26.3822078704834,23.806095123291016
mps-uncap,1.0,144.84500885009766,31.513214111328125,24.38187599182129
mps-uncap,0.5,48.61414432525635,10.131478309631348,21.790742874145508
mps-uncap,0.6,57.139039039611816,9.956836700439453,21.996617317199707
mps-uncap,0.7,84.63335037231445,15.156984329223633,22.56190776824951
mps-uncap,0.1,40.27867317199707,11.243939399719238,21.364688873291016
mps-uncap,0.2,34.21449661254883,10.858774185180664,21.243572235107422
mps-uncap,0.3,33.2181453704834,10.851621627807617,21.334052085876465
mps-uncap,0.4,41.1381721496582,10.051727294921875,21.412134170532227
