mode,load,0_efficientnet_b7-16,1_mobilenet_v3_large-8,2_vgg16-32
mps-uncap,0.8,155.99346160888672,48.9349365234375,30.427217483520508
mps-uncap,0.9,158.28466415405273,48.86031150817871,30.834674835205078
mps-uncap,1.0,154.07061576843262,49.28922653198242,30.191421508789062
mps-uncap,0.5,136.98291778564453,43.8694953918457,30.679941177368164
mps-uncap,0.6,144.53363418579102,46.39911651611328,29.67238426208496
mps-uncap,0.7,147.87960052490234,47.719717025756836,30.618667602539062
mps-uncap,0.1,68.90010833740234,32.91678428649902,35.968780517578125
mps-uncap,0.2,90.10434150695801,42.72198677062988,32.846927642822266
mps-uncap,0.3,123.16536903381348,45.899152755737305,30.14087677001953
mps-uncap,0.4,123.55828285217285,45.32361030578613,34.82484817504883
