mode,load,0_efficientnet_b7-16,1_mobilenet_v3_large-8,2_vgg16-32
mps-uncap,0.8,510.962200164795,122.83158302307129,155.05917072296143
mps-uncap,0.9,550.0906705856323,515.8929824829102,441.1834239959718
mps-uncap,1.0,1382.575273513794,8090.487909317016,5789.299964904786
mps-uncap,0.5,123.10461997985843,29.088163375854492,62.63892650604248
mps-uncap,0.6,134.36021804809573,34.52475070953371,67.79673099517824
mps-uncap,0.7,224.32889938354492,61.679315567016566,128.28457355499268
mps-uncap,0.1,50.68440437316895,14.238023757934581,30.38930892944336
mps-uncap,0.2,61.68847084045412,17.95272827148438,34.07301902770996
mps-uncap,0.3,76.31816864013676,20.696687698364258,38.37032318115235
mps-uncap,0.4,81.01189136505127,23.413467407226562,50.67253112792969
