mode,load,0_efficientnet_b7-16,1_mobilenet_v3_large-8,2_vgg16-32
mps-uncap,0.8,765.4900550842285,274.6603488922119,315.98687171936035
mps-uncap,0.9,1008.0571174621582,810.053825378418,574.2197036743164
mps-uncap,1.0,2023.2713222503662,9611.113548278809,6419.277667999268
mps-uncap,0.5,165.34876823425293,65.72508811950684,138.48328590393066
mps-uncap,0.6,151.01122856140137,92.21100807189941,106.92286491394043
mps-uncap,0.7,413.5110378265381,180.24635314941406,361.94801330566406
mps-uncap,0.1,4.396677017211914,7.693052291870117,29.81400489807129
mps-uncap,0.2,37.10746765136719,8.430719375610352,46.506404876708984
mps-uncap,0.3,75.38414001464844,27.79531478881836,69.15569305419922
mps-uncap,0.4,68.77303123474121,71.83003425598145,127.53534317016602
