mode,load,0_efficientnet_b7-16,1_mobilenet_v3_large-8,2_vgg16-32
mps-uncap,0.8,28.458118438720703,4.7817230224609375,19.155502319335938
mps-uncap,0.9,29.628515243530273,4.90117073059082,19.208669662475586
mps-uncap,1.0,32.75871276855469,7.697582244873047,21.09694480895996
mps-uncap,0.5,28.9154052734375,4.822492599487305,19.05059814453125
mps-uncap,0.6,28.352022171020508,4.814624786376953,18.973827362060547
mps-uncap,0.7,28.578758239746094,4.829883575439453,19.05059814453125
mps-uncap,0.1,28.97930145263672,6.041526794433594,18.82767677307129
mps-uncap,0.2,28.18155288696289,5.563020706176758,18.856525421142578
mps-uncap,0.3,28.424501419067383,4.913806915283203,18.87989044189453
mps-uncap,0.4,28.20730209350586,4.876375198364258,18.925189971923828
