mode,load,0_efficientnet_b7-16,1_mobilenet_v3_large-8,2_vgg16-32
mps-uncap,0.8,28.47456932067871,4.935026168823242,19.17099952697754
mps-uncap,0.9,29.653549194335938,4.998683929443359,19.231557846069336
mps-uncap,1.0,128.27777862548828,32.64474868774414,29.465436935424805
mps-uncap,0.5,28.960704803466797,4.835844039916992,19.069910049438477
mps-uncap,0.6,28.36751937866211,4.852771759033203,19.069671630859375
mps-uncap,0.7,28.623104095458984,4.870176315307617,19.07491683959961
mps-uncap,0.1,29.020309448242188,6.064653396606445,18.87345314025879
mps-uncap,0.2,28.46503257751465,5.585432052612305,18.878936767578125
mps-uncap,0.3,28.449535369873047,5.400419235229492,18.9054012298584
mps-uncap,0.4,28.252363204956055,4.962921142578125,18.950462341308594
