mode,load,0_alexnet-2,1_densenet161-2,2_efficientnet_b6-16
mps-uncap,0.8,0.54931640625,9.534597396850586,20.180702209472656
mps-uncap,0.9,0.5509853363037109,9.615898132324219,21.04020118713379
mps-uncap,1.0,0.553131103515625,9.310722351074219,22.59087562561035
mps-uncap,0.5,0.5526542663574219,9.621620178222656,19.860267639160156
mps-uncap,0.6,0.5519390106201172,9.504318237304688,19.57845687866211
mps-uncap,0.7,0.5507469177246094,9.377717971801758,20.069360733032227
mps-uncap,0.1,0.5538463592529297,9.56106185913086,19.54174041748047
mps-uncap,0.2,0.5578994750976562,9.329557418823242,19.454479217529297
mps-uncap,0.3,0.5545616149902344,9.428739547729492,19.570112228393555
mps-uncap,0.4,0.5550384521484375,9.265899658203125,19.507169723510742
