mode,load,0_alexnet-2,1_densenet161-2,2_efficientnet_b6-16
mps-uncap,0.8,1.8894672393798828,24.390459060668945,43.57421398162842
mps-uncap,0.9,3.04257869720459,49.46255683898926,56.9605827331543
mps-uncap,1.0,17.165780067443848,760.4573965072632,185.84132194519043
mps-uncap,0.5,1.2227296829223633,18.07725429534912,23.378610610961914
mps-uncap,0.6,1.3556480407714844,19.00660991668701,24.776697158813477
mps-uncap,0.7,1.4699697494506836,20.589590072631836,35.01594066619873
mps-uncap,0.1,1.1475086212158203,22.877931594848633,24.04022216796875
mps-uncap,0.2,1.1360645294189453,18.418192863464355,21.09360694885254
mps-uncap,0.3,1.1286735534667969,17.635583877563477,21.50583267211914
mps-uncap,0.4,1.1506080627441406,17.18151569366455,22.35996723175049
