mode,load,0_alexnet-2,1_densenet161-2,2_efficientnet_b6-16
mps-uncap,0.8,4.514980316162109,49.61295127868655,89.0733003616333
mps-uncap,0.9,8.283424377441408,159.4144821166992,121.70350551605225
mps-uncap,1.0,53.72412204742433,1605.284595489502,537.639856338501
mps-uncap,0.5,1.4047622680664062,17.29185581207275,23.14682006835937
mps-uncap,0.6,2.024412155151367,19.771194458007816,32.43613243103027
mps-uncap,0.7,2.780437469482422,26.138710975646973,56.78482055664067
mps-uncap,0.1,0.05602836608886719,4.081821441650423,0.06818771362304688
mps-uncap,0.2,0.43826103210449324,7.519435882568363,6.668853759765649
mps-uncap,0.3,0.7612705230712891,11.934900283813482,14.77141380310059
mps-uncap,0.4,0.9875297546386719,13.470673561096199,18.570113182067878
