mode,load,0_alexnet-2,1_densenet161-2,2_efficientnet_b6-16
mps-uncap,0.8,1.9257068634033203,23.599720001220707,25.589466094970703
mps-uncap,0.9,1.9648313522338872,24.104833602905273,26.108980178833008
mps-uncap,1.0,2.0439624786376953,24.690723419189453,26.56388282775879
mps-uncap,0.5,1.7590522766113281,21.529507637023926,23.776578903198242
mps-uncap,0.6,1.8062591552734375,22.14837074279785,24.542808532714844
mps-uncap,0.7,1.835155487060548,21.490764617919922,25.527024269104004
mps-uncap,0.1,1.2536048889160156,24.155664443969727,25.710105895996094
mps-uncap,0.2,1.2866258621215827,23.842883110046387,23.98667335510254
mps-uncap,0.3,1.4575242996215823,22.555446624755863,22.70374298095703
mps-uncap,0.4,1.5941381454467776,21.450233459472656,23.17681312561035
