mode,load,0_alexnet-2,1_densenet161-2,2_efficientnet_b6-16
mps-uncap,0.8,0.00667572021484375,0.011682510375976562,0.012636184692382812
mps-uncap,0.9,0.007152557373046875,0.011682510375976562,0.012874603271484375
mps-uncap,1.0,0.0073909759521484375,0.012874603271484375,0.013589859008789062
mps-uncap,0.5,0.007152557373046875,0.011920928955078125,0.010967254638671875
mps-uncap,0.6,0.00762939453125,0.011444091796875,0.012636184692382812
mps-uncap,0.7,0.007152557373046875,0.011205673217773438,0.013828277587890625
mps-uncap,0.1,0.008821487426757812,0.013589859008789062,0.020742416381835938
mps-uncap,0.2,0.007867813110351562,0.013589859008789062,0.012636184692382812
mps-uncap,0.3,0.00762939453125,0.012874603271484375,0.013113021850585938
mps-uncap,0.4,0.007152557373046875,0.011920928955078125,0.012874603271484375
