mode,load,0_alexnet-2,1_densenet161-2,2_efficientnet_b6-16
mps-uncap,0.8,3.110170364379883,25.180816650390625,26.904821395874023
mps-uncap,0.9,3.565549850463867,25.233745574951172,27.972698211669922
mps-uncap,1.0,3.6003589630126953,25.850772857666016,28.90467643737793
mps-uncap,0.5,2.936840057373047,25.45642852783203,25.804996490478516
mps-uncap,0.6,2.9044151306152344,24.738073348999023,25.8634090423584
mps-uncap,0.7,2.8285980224609375,23.272991180419922,27.080297470092773
mps-uncap,0.1,2.4340152740478516,26.534080505371094,28.042078018188477
mps-uncap,0.2,2.683401107788086,29.633522033691406,27.526140213012695
mps-uncap,0.3,2.8188228607177734,28.37824821472168,27.527570724487305
mps-uncap,0.4,3.770589828491211,25.617122650146484,25.740623474121094
