mode,load,0_alexnet-2,1_densenet161-2,2_efficientnet_b6-16
mps-uncap,0.8,20.05481719970703,139.67156410217285,220.27206420898438
mps-uncap,0.9,47.03688621520996,410.58897972106934,252.3207664489746
mps-uncap,1.0,93.71423721313477,2266.7181491851807,790.4438972473145
mps-uncap,0.5,8.077383041381836,50.23598670959473,83.32419395446777
mps-uncap,0.6,10.660409927368164,119.60268020629883,113.53015899658203
mps-uncap,0.7,17.546653747558594,86.06171607971191,181.21814727783203
mps-uncap,0.1,4.142284393310547,28.392553329467773,27.745962142944336
mps-uncap,0.2,3.522634506225586,39.81494903564453,29.964685440063477
mps-uncap,0.3,4.322290420532227,39.190053939819336,43.36094856262207
mps-uncap,0.4,6.721973419189453,39.118289947509766,73.82345199584961
