mode,load,0_densenet121-32,1_mobilenet_v3_large-8,2_squeezenet1_0-16
mps-uncap,0.8,36.60106658935547,23.478269577026367,16.150474548339844
mps-uncap,0.9,42.7546501159668,20.336151123046875,15.60211181640625
mps-uncap,1.0,44.00968551635742,18.772602081298828,16.59989356994629
mps-uncap,0.5,35.63690185546875,18.233537673950195,15.149831771850586
mps-uncap,0.6,37.302494049072266,19.09327507019043,16.06893539428711
mps-uncap,0.7,36.867618560791016,17.08841323852539,16.424179077148438
mps-uncap,0.1,35.19773483276367,20.94864845275879,18.120765686035156
mps-uncap,0.2,31.838178634643555,15.783071517944336,15.323400497436523
mps-uncap,0.3,32.385826110839844,18.986940383911133,15.80810546875
mps-uncap,0.4,34.77191925048828,19.88816261291504,16.484975814819336
