mode,load,0_densenet121-32,1_mobilenet_v3_large-8,2_squeezenet1_0-16
mps-uncap,0.8,318.69266510009766,144.71715927123984,131.6858100891112
mps-uncap,0.9,2244.9487686157227,4573.087539672852,363.8637828826902
mps-uncap,1.0,8396.704351902008,11375.676050186157,4883.7608098983765
mps-uncap,0.5,104.3070220947265,26.20451927185057,23.71214628219605
mps-uncap,0.6,120.09911537170395,40.32291173934938,29.516448974609368
mps-uncap,0.7,191.5034055709839,42.80766487121579,48.047199249267614
mps-uncap,0.1,43.29780578613282,21.878042221069318,12.215745449066162
mps-uncap,0.2,45.12136459350583,24.596762657165524,14.472379684448239
mps-uncap,0.3,53.37190628051757,24.116911888122573,16.8277645111084
mps-uncap,0.4,70.3989052772522,25.24491310119625,20.647809505462646
