mode,load,0_densenet121-32,1_mobilenet_v3_large-8,2_squeezenet1_0-16
mps-uncap,0.8,377.18844413757324,228.0714511871338,184.13996696472168
mps-uncap,0.9,2369.816303253174,4621.187925338745,400.73633193969727
mps-uncap,1.0,8478.297710418701,11477.235317230225,4921.727180480957
mps-uncap,0.5,132.6451301574707,38.81406784057617,43.8385009765625
mps-uncap,0.6,167.2208309173584,66.42413139343262,46.59247398376465
mps-uncap,0.7,223.25825691223145,56.55860900878906,75.30641555786133
mps-uncap,0.1,50.83632469177246,31.05640411376953,18.163681030273438
mps-uncap,0.2,60.68706512451172,37.12105751037598,23.079872131347656
mps-uncap,0.3,58.23945999145508,33.202409744262695,22.92180061340332
mps-uncap,0.4,94.33245658874512,35.65406799316406,42.76561737060547
